TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WHPI,WECS,QMWT,LSGA,LSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WCFT,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,MBK,EBK,TKLV,FRZR,TDBR,MDBR,MCRT,MGAS,TCRT,TSLP,PPM,RRCA,RRCB,RRCO,WFLB
2570,39.36103058,219.6464539,219.1583862,219.1590424,220.4550934,220.4544067,7200.231934,14409.68262,24.11654091,24.116539,0,0,0.001575352,-0.001575352,94.19578552,0,64.454422,200.6656494,0,2793.650879,2793.650879,128.5921478,139.909256,60.95748901,13.53206444,13.5316906,-12.91784668,-25.83676529,50.02430344,50.01987457,0,0,0,248.1774597,0,-5.000536442,29.01908112,29.01841927,92.11870575,1.72458148,1.019004226,90.00014496,1.676857948,96.32013702,0,200.6656494,0,1700,0,1058.724003,24.00287247,-11.26826286,3.032259464,-1.87600863,-6.149999619,-16.26201248,1.316000819,2.105612755,-3994.481445,2098.900146,1980.016602,1159.28125,11.31711578,0,0,1.559620738,9.433932304,0.032999996,0.044,5494325.5,79266720,0.036964253,0,3.14E-05,168.9949646,0,0.000473557,2.16E-05,0,0,0,211237.1719,0,363.2546997,90.18759918,100,0,0,0,50,278.2148743,1326.826294,0.435959727,0.436238825,0.436145812,0
2580,39.3225708,219.3235474,218.8202667,218.8210602,220.1496735,220.14888,7182.341797,14381.04102,23.96198654,23.96198463,0,0,0.001575352,-0.001575352,93.94429779,0,64.54932404,200.469574,0,2793.666748,2793.666748,128.6094208,139.9399719,61.000103,13.52849388,13.52812004,-12.92780209,-25.85731125,49.98229599,49.97786713,0,0,0,248.1174774,0,-5.025684834,29.29721451,29.29641724,92.12185669,1.724388123,1.018985271,89.99336243,1.683151245,96.24272919,0,200.469574,0,1700,0,1061.581659,24.06767654,-11.30792332,3.026299477,-1.880503893,-6.149999619,-16.31212807,1.314184904,2.107084751,-4006.175049,2102.719727,1982.870728,1161.029785,11.33054924,0,0,1.565983534,9.516749382,0.032999996,0.044,5491707,79284920,0.037116632,0,3.14E-05,169.0169373,0,0.000475853,2.16E-05,0,0,0,211794.2813,0,358.1720886,90.43103027,100,0,0,0,50,278.2148743,1330.792358,0.434876531,0.435371727,0.435206681,0
2590,39.28408051,218.9988861,218.477417,218.4782562,219.8449554,219.844101,7164.560547,14347.67383,23.80770874,23.80770683,0,0,0.001575352,-0.001575352,93.69432831,0,64.64365387,200.2733765,0,2793.682617,2793.682617,128.6266937,139.9840698,61.04274368,13.52492142,13.52454662,-12.95181942,-25.90581894,49.94025803,49.93582916,0,0,0,248.0574493,0,-5.050682545,29.58002853,29.57917976,92.125,1.724001527,1.018947363,89.97980499,1.689468861,96.162323,0,200.2733765,0,1700,0,1064.451374,24.13274765,-11.3473444,3.020258904,-1.884995341,-6.149999619,-16.36208153,1.31237638,2.108557701,-4017.916992,2106.541748,1985.722412,1162.77832,11.35736752,0,0,1.572310209,9.599521637,0.032999996,0.044,5489092.5,79303120,0.037265047,0,3.14E-05,169.0389099,0,0.000478107,2.17E-05,0,0,0,212350.8594,0,353.0894775,90.6754837,100,0,0,0,50,278.2148743,1334.734497,0.433799922,0.434361547,0.434174359,0
2600,39.24555206,218.6731415,218.1313019,218.1321106,219.5406494,219.539856,7146.649414,14319.09277,23.6535778,23.65357208,0,0,0.003150224,-0.003150224,93.44591522,0,64.73738861,200.0769806,0,2793.698486,2793.698486,128.6439972,140.01474,61.08544159,13.52134228,13.52096939,-12.98440361,-25.9716568,49.89815521,49.89373779,0,0,0,247.9973602,0,-5.07552433,29.86606216,29.86524963,92.12815094,1.723962784,1.018943548,89.97844696,1.695740461,96.08514404,0,200.0769806,0,1700,0,1067.333153,24.19799614,-11.38652802,3.014149427,-1.889483333,-6.149999619,-16.41186142,1.310575366,2.110032558,-4029.70752,2110.365723,1988.572021,1164.527588,11.37075233,0,0,1.578600883,9.682256699,0.032999996,0.044,5486484.5,79321336,0.037417844,0,3.14E-05,169.0608826,0,0.000480395,2.17E-05,0,0,0,212906.875,0,348.0068665,90.92097473,100,0,0,0,50,278.2148743,1338.652832,0.432715416,0.433496296,0.433236003,0
2610,39.20700455,218.3465271,217.7823486,217.7831116,219.2372589,219.236496,7128.921387,14285.85254,23.49951553,23.49951172,0,0,0.003150224,-0.003150224,93.19901276,0,64.83055878,199.8804779,0,2793.714355,2793.714355,128.6613007,140.085434,61.12815857,13.51775646,13.51738262,-13.02305794,-26.04925537,49.85598373,49.85154343,0,0,0,247.9372406,0,-5.100214481,30.15489388,30.15413094,92.13130188,1.72392416,1.018939734,89.97708893,1.7020123,96.00508118,0,199.8804779,0,1700,0,1070.226999,24.26360321,-11.42547989,3.00797677,-1.893966556,-6.149999619,-16.46146965,1.308781743,2.111508131,-4041.546143,2114.19165,1991.418457,1166.2771,11.42413616,0,0,1.584856033,9.764951706,0.032999996,0.044,5483884.5,79339560,0.037571751,0,3.14E-05,169.0828552,0,0.000482689,2.18E-05,0,0,0,213462.3594,0,342.9242554,91.1674881,100,0,0,0,50,278.2148743,1342.547974,0.431642026,0.432489991,0.432207346,0
2620,39.16845703,218.0194092,217.4310913,217.4316406,218.9347992,218.9342499,7111.169922,14252.74414,23.34546661,23.34546089,0,0,0.001575352,-0.001575352,92.95355988,0,64.92318726,199.6839752,0,2793.72998,2793.72998,128.6786041,140.1160583,61.1709137,13.51416206,13.51378918,-13.06492329,-26.13349915,49.81368637,49.80926895,0,0,0,247.877121,0,-5.124760628,30.44603157,30.44547272,92.13445282,1.723614812,1.018909335,89.96623993,1.708317518,95.92518616,0,199.6839752,0,1700,0,1073.132914,24.32953835,-11.46418762,3.00174737,-1.898446798,-6.149999619,-16.51088715,1.306995511,2.112984896,-4053.433105,2118.019775,1994.263062,1168.027832,11.43744278,0,0,1.591076732,9.847603798,0.032999996,0.044,5481288,79357784,0.037719689,0,3.14E-05,169.1048279,0,0.000484923,2.18E-05,0,0,0,214017.2969,0,337.8416748,91.4150238,100,0,0,0,50,278.2148743,1346.418823,0.430567235,0.43148765,0.431180865,0
2630,39.12990952,217.6920624,217.079071,217.0796814,218.6322479,218.6316681,7111.169922,14224.48438,23.19141006,23.19140434,0,0,0.003150224,-0.003150224,92.70951843,0,65.01527405,199.4874573,0,2793.745605,2793.745605,128.6959076,140.1599274,61.21369934,13.51055908,13.5101862,-13.11073494,-26.22172737,49.7713089,49.76686859,0,0,0,247.8170013,0,-5.1491642,30.73793221,30.73732185,92.13760376,1.723344207,1.018882751,89.95674133,1.714617729,95.86063385,0,199.4874573,0,1700,0,1076.050902,24.3957386,-11.5026598,2.995467186,-1.902922869,-6.149999619,-16.56011581,1.30521667,2.114462852,-4065.368164,2121.849854,1997.10498,1169.779053,11.46401119,0,0,1.597261906,9.930215836,0.032999996,0.044,5478698,79376024,0.037863951,0,3.14E-05,169.1268005,0,0.000487118,2.18E-05,0,0,0,214571.6875,0,332.7590637,91.66359711,100,0,0,0,50,278.2148743,1350.265991,0.430567235,0.430632144,0.430610508,0
2640,39.09139252,217.368576,216.7460175,216.7467651,218.3145142,218.3137665,7093.436523,14191.43164,23.03745079,23.03744888,0,0,0.001575352,-0.001575352,92.46730042,0,65.10667419,199.2910919,0,2793.76123,2793.76123,128.7131958,140.1904755,61.2565155,13.50694752,13.50657463,-13.13356209,-26.26767731,49.72880554,49.72438812,0,0,0,247.7569122,0,-5.173386574,31.01089478,31.010149,92.14076233,1.723189592,1.018867493,89.95131683,1.720904231,95.78098297,0,199.2910919,0,1700,0,1078.980967,24.46216583,-11.54090023,2.989216328,-1.907395363,-6.149999619,-16.60907936,1.303444982,2.115941763,-4077.351807,2125.682373,1999.944702,1171.533447,11.47727203,0,0,1.603412151,10.01279068,0.032999996,0.044,5476115.5,79394264,0.0380124,0,3.14E-05,169.1487732,0,0.000489346,2.19E-05,0,0,0,215125.5313,0,327.6764526,91.91319275,100,0,0,0,50,278.2148743,1354.090088,0.429493487,0.429631501,0.429585516,0
2650,39.05293274,217.0493164,216.4239502,216.4248047,217.9940796,217.9932404,7075.747559,14163.20605,22.88387299,22.88387108,0,0,0.001575352,-0.001575352,92.22696686,0,65.19737244,199.0950165,0,2793.776855,2793.776855,128.730484,140.2077484,61.29938507,13.50333595,13.50296307,-13.13535023,-26.27192879,49.68631744,49.68190384,0,0,0,247.6969147,0,-5.197420597,31.27295685,31.27210999,92.1439209,1.722996235,1.018848538,89.9445343,1.727193475,95.70465088,0,199.0950165,0,1700,0,1081.923114,24.5288353,-11.5789032,2.983004093,-1.911864758,-6.149999619,-16.65776443,1.301680684,2.117422581,-4089.383057,2129.517334,2002.782471,1173.29126,11.47727203,0,0,1.609528184,10.09532452,0.032999996,0.044,5473538,79412504,0.038159013,0,3.14E-05,169.1707458,0,0.000491553,2.19E-05,0,0,0,215678.8281,0,322.5935669,92.16381836,100,0,0,0,50,278.2148743,1357.890259,0.428422451,0.428776979,0.428658813,0
2660,39.014431,216.7332001,216.107193,216.1081696,217.6754456,217.6745148,7058.121582,14130.34766,22.73085785,22.73085594,0,0,0.001575352,-0.001575352,91.98804474,0,65.28752899,198.8987732,0,2793.79248,2793.79248,128.747757,140.2514954,61.34228134,13.49972725,13.49935532,-13.12490654,-26.25153923,49.64385605,49.63945389,0,0,0,247.6368713,0,-5.221313,31.52967834,31.52871132,92.14709473,1.722609639,1.01881063,89.93097687,1.733506322,95.62536621,0,198.8987732,0,1700,0,1084.877351,24.59572792,-11.61667728,2.976812124,-1.916330814,-6.149999619,-16.70619583,1.299923539,2.118904352,-4101.462402,2133.354736,2005.618042,1175.05188,11.50374794,0,0,1.615609765,10.17782497,0.032999996,0.044,5470967,79430792,0.038301606,0,3.14E-05,169.1927185,0,0.000493717,2.20E-05,0,0,0,216231.5781,0,317.5104065,92.41548157,100,0,0,0,50,278.2148743,1361.667725,0.42735523,0.427782238,0.427639902,0
2670,38.9757576,216.4117126,215.8001099,215.8010712,217.3465576,217.3456421,7040.566895,14102.23633,22.58003426,22.58003044,0,0,0.003150224,-0.003150224,91.74967194,0,65.37747955,198.7017059,0,2793.808105,2793.808105,128.7651215,140.3872528,61.38516617,13.49615765,13.49578571,-12.82158852,-25.64550591,49.60187912,49.59745026,0,0,0,247.5765839,0,-5.245150566,31.77647972,31.7755127,92.15026093,1.722571015,1.018806815,89.92961884,1.739776492,95.54959869,0,198.7017059,0,1700,0,1087.843677,24.66303444,-11.65423679,2.970473766,-1.920791388,-6.149999619,-16.75455475,1.298173666,2.120385647,-4113.589355,2137.192871,2008.450073,1176.810547,11.62214279,0,0,1.62165761,10.2602787,0.032999996,0.044,5468401.5,79449056,0.038448803,0,3.14E-05,169.2146912,0,0.000495919,2.20E-05,0,0,0,216783.7969,0,312.4272461,92.66816711,100,0,0,0,50,278.2148743,1365.423706,0.42629233,0.426931202,0.426718265,0
2680,38.9367218,216.0736542,215.4854736,215.4863586,216.9992218,216.9983063,7023.098633,14069.5166,22.43308258,22.43308067,0,0,0.001575352,-0.001575352,91.51064301,0,65.46768188,198.5027771,0,2793.823486,2793.823486,128.7826385,140.5219727,61.42792511,13.49267006,13.49229813,-12.59364891,-25.19005775,49.56083679,49.55643463,0,0,0,247.5157166,0,-5.269053936,32.03025055,32.02936935,92.15341187,1.722145677,1.018764973,89.91469574,1.746093988,95.47133636,0,198.5027771,0,1700,0,1090.822084,24.73059082,-11.69159603,2.963764191,-1.925243616,-6.149999619,-16.80307579,1.296430945,2.12186265,-4125.76416,2141.030273,2011.276855,1178.560547,11.73934364,0,0,1.627671957,10.3426981,0.032999996,0.044,5465841.5,79467320,0.03858678,0,3.14E-05,169.2366638,0,0.00049803,2.20E-05,0,0,0,217335.4531,0,307.3440857,92.92188263,100,0,0,0,50,278.2148743,1369.159668,0.425234675,0.425940633,0.425705314,0
2690,38.89742661,215.7270355,215.1549225,215.1555481,216.6451263,216.644516,7005.538574,14041.56055,22.28861427,22.28861237,0,0,0.001575352,-0.001575352,91.27161407,0,65.55788422,198.3025208,0,2793.839111,2793.839111,128.8002777,140.6299744,61.47058487,13.48923588,13.48886395,-12.45719433,-24.91777229,49.52041245,49.51603699,0,0,0,247.4544525,0,-5.292957306,32.29953384,32.29890823,92.15654755,1.721952438,1.018746018,89.90791321,1.75238061,95.39666748,0,198.3025208,0,1700,0,1093.812559,24.79845047,-11.72875214,2.956838846,-1.929688811,-6.149999619,-16.85160255,1.294695258,2.123336315,-4137.986328,2144.867188,2014.099121,1180.305786,11.82969761,0,0,1.633651733,10.42507267,0.032999996,0.044,5463286,79485568,0.038730178,0,3.14E-05,169.2586365,0,0.000500187,2.21E-05,0,0,0,217886.5625,0,302.2609558,93.17662811,100,0,0,0,50,278.2148743,1372.875244,0.424171448,0.425094306,0.424786687,0
2700,38.85795212,215.3765869,214.8143005,214.8148041,216.2889099,216.2884369,7005.538574,14008.98438,22.14582443,22.14582443,0,0,0,0,91.03307343,0,65.64790344,198.1013184,0,2793.854736,2793.854736,128.8179932,140.7373657,61.51318741,13.48583221,13.48546028,-12.37273502,-24.74522591,49.48037338,49.47599792,0,0,0,247.3928833,0,-5.316811562,32.57858276,32.57809067,92.15969086,1.721488476,1.01870048,89.89163971,1.758700013,95.33103943,0,198.1013184,0,1700,0,1096.815093,24.86646652,-11.76569557,2.949790478,-1.93412745,-6.149999619,-16.90003204,1.292966843,2.124807835,-4150.255859,2148.70459,2016.91748,1182.049316,11.91936588,0,0,1.63959837,10.50741577,0.032999996,0.044,5460737,79503832,0.038865454,0,3.14E-05,169.2806091,0,0.000502263,2.21E-05,0,0,0,218437.0938,0,297.1777954,93.43239594,100,0,0,0,50,278.2148743,1376.56958,0.424171448,0.424108088,0.424129218,0
2710,38.8183403,215.0249176,214.4685516,214.4692078,215.932724,215.9320679,6988.119141,13981.10645,22.00428391,22.00428391,0,0,0.001575352,-0.001575352,90.79528809,0,65.73762512,197.8993988,0,2793.870605,2793.870605,128.8357849,140.7933655,61.55574036,13.48244953,13.48207855,-12.31331825,-24.6272049,49.44059753,49.43621063,0,0,0,247.3311157,0,-5.34059,32.86254883,32.86190414,92.16282654,1.721295118,1.018681407,89.88485718,1.764987469,95.257164,0,197.8993988,0,1700,0,1099.829682,24.93479156,-11.80242634,2.942671299,-1.938560247,-6.149999619,-16.94831657,1.291245341,2.126277685,-4162.572754,2152.542236,2019.731934,1183.792358,11.95758915,0,0,1.645511746,10.58972073,0.032999996,0.044,5458192,79522104,0.039009266,0,3.14E-05,169.3025818,0,0.000504414,2.22E-05,0,0,0,218987.0938,0,292.094635,93.68919373,100,0,0,0,50,278.2148743,1380.242676,0.423116744,0.423264086,0.423215002,0
2720,38.77859879,214.6733246,214.1209869,214.1217499,215.5771637,215.5763702,6970.644043,13953.3125,21.86374664,21.86374474,0,0,0.001575352,-0.001575352,90.55845642,0,65.82700348,197.6968536,0,2793.88623,2793.88623,128.8536224,140.874649,61.59822845,13.47908401,13.47871304,-12.26905537,-24.53951645,49.40099716,49.39660645,0,0,0,247.2691345,0,-5.364273548,33.14815903,33.14739609,92.16596222,1.720908523,1.018643498,89.87129211,1.771297932,95.1836319,0,197.6968536,0,1700,0,1102.85632,25.00337791,-11.83894444,2.935508966,-1.942987204,-6.149999619,-16.99642181,1.289530873,2.12774539,-4174.936523,2156.380615,2022.542603,1185.535767,12.02102566,0,0,1.651392341,10.67199039,0.032999996,0.044,5455655,79540376,0.039143011,0,3.14E-05,169.3245544,0,0.000506465,2.22E-05,0,0,0,219536.5313,0,287.0114746,93.94702148,100,0,0,0,50,278.2148743,1383.894409,0.422058642,0.422422677,0.422301352,0
2730,38.73875046,214.3226471,213.7731323,213.7740173,215.2228241,215.2219238,6953.331543,13920.94043,21.72408676,21.72408485,0,0,0.001575352,-0.001575352,90.32259369,0,65.91600037,197.4937286,0,2793.901611,2793.901611,128.8715057,140.9430389,61.64068604,13.4757309,13.47535992,-12.23299599,-24.46766281,49.36154556,49.35715866,0,0,0,247.2070007,0,-5.387860298,33.43387222,33.43299103,92.16910553,1.720521927,1.018605471,89.85773468,1.777605891,95.10739136,0,197.4937286,0,1700,0,1105.895005,25.07229614,-11.87524509,2.928321362,-1.947408557,-6.149999619,-17.0443325,1.287823558,2.129211903,-4187.347168,2160.219727,2025.349854,1187.280029,12.07153416,0,0,1.657239318,10.75421619,0.032999996,0.044,5453122.5,79558656,0.039277945,0,3.14E-05,169.3463898,0,0.000508523,2.22E-05,0,0,0,220085.3906,0,281.9283142,94.20587158,100,0,0,0,50,278.2148743,1387.524536,0.421010405,0.421442628,0.421298563,0
2740,38.69880676,213.9732056,213.4260406,213.4269104,214.8698273,214.8689728,6935.979004,13893.25879,21.5852108,21.58520889,0,0,0.001575352,-0.001575352,90.0878067,0,66.00460052,197.2901306,0,2793.917236,2793.917236,128.8894348,140.998703,61.68307877,13.47238636,13.47201538,-12.20167828,-24.40585518,49.32220459,49.31781769,0,0,0,247.1446991,0,-5.411339283,33.71865082,33.7177887,92.17224884,1.720405936,1.018594027,89.85366058,1.78388238,95.03457642,0,197.2901306,0,1700,0,1108.945732,25.14148521,-11.91133785,2.921116114,-1.951824188,-6.149999619,-17.09204483,1.286123037,2.13067627,-4199.805176,2164.059326,2028.153442,1189.025146,12.10927868,0,0,1.663054228,10.8364048,0.032999996,0.044,5450597.5,79576944,0.039419565,0,3.14E-05,169.3680573,0,0.000510639,2.23E-05,0,0,0,220633.6875,0,276.8451538,94.46574402,100,0,0,0,50,278.2148743,1391.133789,0.419959724,0.420604616,0.420389652,0
2750,38.65877151,213.6252899,213.0800934,213.0808868,214.5184937,214.5176544,6918.800293,13865.64746,21.44708061,21.4470787,0,0,0.001575352,-0.001575352,89.85407257,0,66.09280396,197.0860596,0,2793.932861,2793.932861,128.9074097,141.0668335,61.72542953,13.46905327,13.46868229,-12.17260456,-24.34850311,49.28298569,49.27859879,0,0,0,247.0822754,0,-5.434712887,34.00217819,34.00138092,92.17538452,1.720096588,1.018563747,89.84281158,1.790181756,94.96219635,0,197.0860596,0,1700,0,1112.008497,25.21095085,-11.94721699,2.913901091,-1.956233859,-6.149999619,-17.13954926,1.28442955,2.132139206,-4212.30957,2167.899658,2030.953247,1190.77124,12.15942001,0,0,1.66883707,10.91855907,0.032999996,0.044,5448077,79595232,0.03955508,0,3.14E-05,169.3897247,0,0.000512692,2.23E-05,0,0,0,221181.4219,0,271.7619934,94.72664642,100,0,0,0,50,278.2148743,1394.72168,0.418919593,0.419768691,0.419485658,0
2760,38.61863708,213.2789612,212.7357025,212.7362518,214.1685944,214.1680603,6901.593262,13833.46582,21.30974579,21.30974388,0,0,0.001575352,-0.001575352,89.62142944,0,66.1805954,196.881485,0,2793.948486,2793.948486,128.9254303,141.1472321,61.76771927,13.46572781,13.46535778,-12.14605141,-24.29546356,49.24386215,49.23949051,0,0,0,247.0196838,0,-5.457977295,34.28397369,34.28343201,92.17853546,1.719439268,1.018499136,89.81975555,1.796521306,94.88702393,0,196.881485,0,1700,0,1115.083295,25.28062057,-11.98288727,2.906679153,-1.960637689,-6.149999619,-17.18684578,1.282742977,2.133599997,-4224.860352,2171.740479,2033.74939,1192.518311,12.22180843,0,0,1.67458725,11.00066757,0.032999996,0.044,5445562.5,79613536,0.039680108,0,3.14E-05,169.4113922,0,0.000514642,2.23E-05,0,0,0,221728.5938,0,266.6786804,94.9885788,100,0,0,0,50,278.2148743,1398.288696,0.417877764,0.418794423,0.41848889,0
2770,38.5784111,212.9345856,212.3923492,212.3929443,213.8212128,213.8206329,6901.593262,13805.94727,21.17378235,21.17378044,0,0,0.001575352,-0.001575352,89.38993073,0,66.26795197,196.6764526,0,2793.963867,2793.963867,128.9434967,141.2149811,61.80996323,13.46242905,13.46205807,-12.13050938,-24.261343,49.20505524,49.20066833,0,0,0,246.9569397,0,-5.481127739,34.56459808,34.56400681,92.18167877,1.719052672,1.018461227,89.80619049,1.802826405,94.82678223,0,196.6764526,0,1700,0,1118.170124,25.35060692,-12.01834583,2.899458885,-1.965035796,-6.149999619,-17.23392296,1.281063199,2.135059118,-4237.45752,2175.581543,2036.541748,1194.266602,12.27149105,0,0,1.680305123,11.08274269,0.032999996,0.044,5443053.5,79631840,0.039811864,0,3.14E-05,169.4330597,0,0.00051665,2.24E-05,0,0,0,222275.1875,0,261.5949707,95.25152588,100,0,0,0,50,278.2148743,1401.834595,0.417877764,0.417961329,0.417933494,0
2780,38.5381012,212.5927429,212.0506439,212.0513763,213.4767151,213.4759674,6884.386719,13778.48535,21.03920555,21.03920174,0,0,0.001575352,-0.001575352,89.15959167,0,66.35487366,196.4709625,0,2793.979248,2793.979248,128.9615784,141.2702026,61.85215378,13.45915318,13.45878315,-12.11919594,-24.23953819,49.16651917,49.16214752,0,0,0,246.8940735,0,-5.504161835,34.84342957,34.84270096,92.18482971,1.718898058,1.018445969,89.80076599,1.809105992,94.75531769,0,196.4709625,0,1700,0,1121.268978,25.42086411,-12.0535965,2.892254591,-1.96942842,-6.149999619,-17.28076935,1.279390335,2.136516571,-4250.101074,2179.42334,2039.330688,1196.016602,12.30862141,0,0,1.685991168,11.1647892,0.032999996,0.044,5440550.5,79650160,0.039949331,0,3.14E-05,169.4547272,0,0.000518708,2.24E-05,0,0,0,222821.2188,0,256.511261,95.51550293,100,0,0,0,50,278.2148743,1405.359619,0.416835934,0.417129934,0.417031944,0
2790,38.49771118,212.2536621,211.7112885,211.7121277,213.1351471,213.1343231,6867.20166,13746.53027,20.90593529,20.90592957,0,0,0.003150224,-0.003150224,88.93045044,0,66.44133759,196.2650909,0,2793.994873,2793.994873,128.9797211,141.3499756,61.89429855,13.45590115,13.45553112,-12.11141109,-24.22405624,49.12827682,49.12387848,0,0,0,246.8310852,0,-5.527076244,35.11978149,35.11894989,92.18798065,1.718511462,1.01840806,89.78720093,1.81541121,94.68113708,0,196.2650909,0,1700,0,1124.379855,25.49134827,-12.08863735,2.885072708,-1.973815084,-6.149999619,-17.32737923,1.277724266,2.137972355,-4262.791016,2183.265625,2042.115967,1197.768066,12.37025738,0,0,1.691646338,11.24678898,0.032999996,0.044,5438052.5,79668472,0.040081609,0,3.14E-05,169.4763947,0,0.000520712,2.25E-05,0,0,0,223366.6719,0,251.427536,95.78050995,100,0,0,0,50,278.2148743,1408.86377,0.415795416,0.41616255,0.416040182,0
2800,38.45724106,211.9174652,211.3746338,211.3754883,212.7965393,212.7957001,6850.055664,13719.18652,20.77391243,20.77391052,0,0,0.001575352,-0.001575352,88.70256805,0,66.52732849,196.0587921,0,2794.010254,2794.010254,128.9978943,141.4049835,61.93638229,13.452672,13.45230293,-12.10544014,-24.21294403,49.09027481,49.08589935,0,0,0,246.7679749,0,-5.549865246,35.39333725,35.39249039,92.19113922,1.717970133,1.018354893,89.76821136,1.821733594,94.61034393,0,196.0587921,0,1700,0,1127.50275,25.56218719,-12.12347412,2.877917767,-1.978196025,-6.149999619,-17.37375259,1.276064873,2.139425993,-4275.527344,2187.108154,2044.897461,1199.52124,12.40709209,0,0,1.697269201,11.32875538,0.032999996,0.044,5435563.5,79686808,0.040204633,0,3.14E-05,169.4980621,0,0.000522623,2.25E-05,0,0,0,223911.5469,0,246.3438263,96.04653168,100,0,0,0,50,278.2148743,1412.347412,0.414757252,0.415334731,0.415142268,0
2810,38.41669846,211.5842743,211.0408936,211.0416565,212.4609222,212.4601593,6832.959961,13691.93555,20.64308929,20.64308929,0,0,0,0,88.47589874,0,66.61286926,195.8521423,0,2794.025391,2794.025391,129.0160828,141.4843292,61.97842407,13.44946384,13.44909477,-12.09977055,-24.20264435,49.05251694,49.04816437,0,0,0,246.7047577,0,-5.572532654,35.66386032,35.66309738,92.19429779,1.717699528,1.01832819,89.7587204,1.828023553,94.53990936,0,195.8521423,0,1700,0,1130.637661,25.63328552,-12.15810585,2.870794058,-1.982571244,-6.149999619,-17.41988373,1.274412274,2.140878201,-4288.309082,2190.951172,2047.675415,1201.276123,12.46824074,0,0,1.702860594,11.41068649,0.032999996,0.044,5433078,79705144,0.04033656,0,3.14E-05,169.5197296,0,0.000524614,2.25E-05,0,0,0,224455.8438,0,241.2601166,96.31357574,100,0,0,0,50,278.2148743,1415.810547,0.413722128,0.414509743,0.414247215,0
2820,38.37607956,211.2539215,210.7102203,210.7107391,212.128067,212.1275787,6815.925293,13664.74023,20.51321602,20.51321602,0,0,0,0,88.25046539,0,66.69793701,195.6450806,0,2794.040771,2794.040771,129.034317,141.5512543,62.02040482,13.44626999,13.44590187,-12.09188271,-24.18770218,49.01493835,49.01060104,0,0,0,246.6413879,0,-5.59507513,35.93117523,35.93065262,92.19745636,1.717312932,1.018290281,89.74515533,1.834326386,94.46983337,0,195.6450806,0,1700,0,1133.784583,25.70458984,-12.19253254,2.863699436,-1.986940503,-6.149999619,-17.46577263,1.272766471,2.142328262,-4301.136719,2194.794678,2050.449463,1203.032471,12.51694489,0,0,1.708422065,11.49258137,0.032999996,0.044,5430600,79723488,0.040464461,0,3.14E-05,169.5413971,0,0.000526562,2.26E-05,0,0,0,224999.5781,0,236.1764069,96.58164978,100,0,0,0,50,278.2148743,1419.253174,0.412690729,0.413686424,0.413354546,0
2830,38.33538055,210.9262543,210.3820648,210.3826294,211.7982178,211.7976532,6815.925293,13633.03418,20.38422966,20.38422775,0,0,0.001575352,-0.001575352,88.02628326,0,66.78253174,195.4376373,0,2794.056152,2794.056152,129.052597,141.6180573,62.06232834,13.44309139,13.44272232,-12.08341217,-24.16696739,48.97755432,48.97319412,0,0,0,246.5779114,0,-5.617494583,36.19585037,36.19528961,92.20062256,1.716771603,1.018237114,89.72616577,1.840646625,94.40839386,0,195.4376373,0,1700,0,1136.943511,25.77626419,-12.22675705,2.856632233,-1.991304159,-6.149999619,-17.51142883,1.271127343,2.143776417,-4314.010254,2198.638184,2053.220215,1204.790283,12.56546116,0,0,1.713952541,11.57443428,0.032999996,0.044,5428126.5,79741848,0.04058928,0,3.14E-05,169.5630646,0,0.000528476,2.26E-05,0,0,0,225542.7344,0,231.0926971,96.85074615,100,0,0,0,50,278.2148743,1422.675781,0.412690729,0.412726551,0.41271463,0
2840,38.29460144,210.6010895,210.0564117,210.0571594,211.4710236,211.4702911,6798.958496,13605.91699,20.25613213,20.25612831,0,0,0.001575352,-0.001575352,87.80327606,0,66.86668396,195.2297821,0,2794.071289,2794.071289,129.0708923,141.6846771,62.10419083,13.43992519,13.43955708,-12.07139301,-24.14374733,48.94030762,48.93594742,0,0,0,246.514328,0,-5.639795303,36.45790863,36.45716476,92.20378876,1.716191649,1.018180132,89.70581818,1.846969962,94.338974,0,195.2297821,0,1700,0,1140.114442,25.8481369,-12.26078224,2.849590302,-1.995661616,-6.149999619,-17.55685234,1.269494772,2.145222425,-4326.929199,2202.481934,2055.986816,1206.549683,12.6137886,0,0,1.719451547,11.65625381,0.032999996,0.044,5425659.5,79760208,0.040710077,0,3.14E-05,169.5847321,0,0.000530347,2.26E-05,0,0,0,226085.3125,0,226.0089722,97.12085724,100,0,0,0,50,278.2148743,1426.078247,0.411663443,0.411905617,0.411824882,0
